Translation Key,Translated Value
ammo-gauss_descr,"Batteries that use a capsulated fragment of the ""Flash"" artefact as their power source. Manufactured using hi-tech equipment.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power: %c[ui_gray_1]BR6\n%c[ui_gray_2] - %c[ui_gray_2] Flesh damage power: %c[ui_gray_1]very high\n \n%c[ui_gray_1]SPECIAL:\n \n%c[ui_gray_2] - %c[ui_gray_2] technological item\n%c[ui_gray_2] - %c[ui_gray_2] prototype"
ammo-m209,M203 grenade
ammo-m209_descr,40 mm grenade for the M203 underbarrel grenade launcher. This round has a 3.5 metre kill zone. Also suitable for use in the FN F2000 integrated grenade launcher.\n \n%c[ui_gray_2] - %c[ui_gray_2] Blast power: %c[ui_gray_1]medium\n%c[ui_gray_2] - %c[ui_gray_2] Blast radius: %c[ui_gray_1]4.1 m\n%c[ui_gray_2] - %c[ui_gray_2] Fragments' radius: %c[ui_gray_1]28 m\n%c[ui_gray_2] - %c[ui_gray_2] Av. number of fragments: %c[ui_gray_1]95 (small shrapnels)\n%c[ui_gray_2] - %c[ui_gray_2] Explosion delay: %c[ui_gray_1]none (explodes on impact)
ammo-og-7b,OG-7V warhead
ammo-og-7b_descr,Fragmentation warhead for anti-personnel warfare used with the RPG-7 grenade launcher. The main purpose of the warhead is to kill enemies in cover outside the range of hand grenades.\n \n%c[ui_gray_2] - %c[ui_gray_2] Blast power: %c[ui_gray_1]high\n%c[ui_gray_2] - %c[ui_gray_2] Blast radius: %c[ui_gray_1]5.6 m\n%c[ui_gray_2] - %c[ui_gray_2] Fragments' radius: %c[ui_gray_1]41 m\n%c[ui_gray_2] - %c[ui_gray_2] Av. number of fragments: %c[ui_gray_1]153 (small shrapnels)\n%c[ui_gray_2] - %c[ui_gray_2] Explosion delay: %c[ui_gray_1]none (explodes on impact)
ammo-vog-25,VOG-25 grenade
ammo-vog-25_descr,Regular fragmentation grenade for the GP-25 Kostyor underbarrel grenade launcher. This round has a 2.5 metre kill zone. The VOG-25 grenade is also used in the OC-14 Groza complex and RG6 / 6G30 revolver-type grenade launcher.\n \n%c[ui_gray_2] - %c[ui_gray_2] Blast power: %c[ui_gray_1]medium\n%c[ui_gray_2] - %c[ui_gray_2] Blast radius: %c[ui_gray_1]3.6 m\n%c[ui_gray_2] - %c[ui_gray_2] Fragments' radius: %c[ui_gray_1]20 m\n%c[ui_gray_2] - %c[ui_gray_2] Av. number of fragments: %c[ui_gray_1]81 (small shrapnels)\n%c[ui_gray_2] - %c[ui_gray_2] Explosion delay: %c[ui_gray_1]none (explodes on impact)
ammo-vog-25p,ammo-vog-25p
ammo_12.7x55_ap,12.7x55 mm STs-130 VPS rounds
ammo_12.7x55_ap_descr,"The armour-piercing 12.7x55mm subsonic cartridge is used in the VKS bullpup sniper rifle. The cartridge can carry a projectile weighing between from 59 grams (911 grains) and 76 g (1173 grains), yielding massive amounts of kinetic energy.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power: %c[ui_gray_1]BR6\n%c[ui_gray_2] - %c[ui_gray_2] Flesh damage power: %c[ui_gray_1]very high"
ammo_20x70_buck,20x70 buckshot round
ammo_20x70_buck_descr,"Standard 20-calibre round filled with 6 mm buckshot. Highly lethal at close range. Only suitable for use with smoothbore weapons\n \n%c[d_purple] • %c[ui_gray_2] Highest pierced armour class: %c[ui_gray_1]none\n%c[d_purple] • %c[ui_gray_2] Tissue damage rating: %c[ui_gray_1]medium - high\n \n%c[ui_gray_1]SPECIAL:\n \n%c[d_purple] • %c[ui_gray_2] expanding cloud of pellets, short eff. range"
ammo_23_eco,Ecolog-23 cartridge
ammo_23_eco_descr,"A special cartridge designed for the needs of the scientific staff located in the Zone. Depending on the task, it is filled with different types of solutions. Requires very careful handling. How to use: very slowly put into the weapon.\n \n%c[d_purple] • %c[ui_gray_2] Highest pierced armour class: %c[ui_gray_1]none\n%c[d_purple] • %c[ui_gray_2] Tissue damage rating: %c[ui_gray_1]none\n \n%c[ui_gray_1]SPECIAL:\n \n%c[d_purple] • %c[ui_gray_2] Using a thin wolfram needle, it pierces the skin of the mutants to inject the solution."
ammo_23x75_barrikada,"""Barrikada"" 23x75mm"
ammo_23x75_barrikada_descr,A cartridge with a steel pointed bullet. It is used to forcibly stop vehicles by damaging them. Application range up to 100 meters. It is used for firing from the KS-23 carbine.\n
ammo_23x75_shrapnel,"""Shrapnel-25"" 23x75mm"
ammo_23x75_shrapnel_descr,"Cartridge with buckshot charge. Application range up to 25 meters. It is used for firing from the KS-23 carbine. Due to the fact that the barrel has rifling in the KS-23 carbine, the buckshot flies over a large area, which allows you to shoot offhand, practically without aiming.\n"
ammo_338_federal,.338 Federal
ammo_338_federal_descr,The .338 Federal is a rifle cartridge based on the .308 Winchester case necked up to .33 caliber. It was created by Federal Cartridge and Sako in 2006 and intended as a big game cartridge with reasonable recoil for lightweight rifles.\n \n%c[d_purple] • %c[ui_gray_2] Highest pierced armour class: %c[ui_gray_1]IV\n%c[d_purple] • %c[ui_gray_2] Tissue damage rating: %c[ui_gray_1]very high
ammo_9x21_sp10,9x21 mm SP10
ammo_9x21_sp10_descr,"Pistol cartridge with a bullet of increased penetration. Designed to destroy manpower protected by personal protective equipment. The nose part of the heat-strengthened steel core protrudes from the shell, due to which a high penetration effect of the bullet is achieved.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power: %c[ui_gray_1]BR4\n%c[ui_gray_2] - %c[ui_gray_2] Flesh damage power: %c[ui_gray_1]medium"
ammo_pg_26,Shot RG-26
ammo_pg_26_descr,"Cumulative antipersonnel projectile for a grenade launcher. With the help of the RPG-26 launcher, it allows you to hit a sheltered enemy and armored vehicles at a distance exceeding the range of throwing a hand grenade.\n \n%c[d_purple] • %c[ui_gray_2] Blast power: %c[ui_gray_1]high\n%c[d_purple] • %c[ui_gray_2] Blast radius: %c[ui_gray_1]4.2 m\n%c[d_purple] • %c[ui_gray_2] Fragments' radius: %c[ui_gray_1]36 m\n%c[d_purple] • %c[ui_gray_2] Av. number of fragments: %c[ui_gray_1]153 (small shrapnels)\n%c[d_purple] • %c[ui_gray_2] Explosion delay: %c[ui_gray_1]none (explodes on impact)"
ammo_vog_30,VOG-30 Grenade
ammo_vog_30_descr,"A VOG-30 fragmentation grenade is designed to destroy enemy manpower and fire weapons located in open areas. An improved version in comparison with analogues, developed in the 1980s, has a more powerful fragmentation effect, as well as autonomous sealing of the propellant charge in the cartridge.\n"
army,Military
army_nosorog_outfit_name,Military stalker Nosorog
army_outfit_description,"A poor protective outfit contracted by government bureaucrats outsourcing to the lowest bidder. Typically issued to helicopter pilots, tank drivers, rear-echelon personnel, conscripts and enlisted servicemen. Provides adequate protection from small mutants. Although its overall combat protection is better than the leather jackets commonly found on the rookies of other factions, that really isn't saying much.\n \n"
army_outfit_name,Military service outfit
attackers_pda_desc,"This PDA used to belong to the squad leader. Contains a map of the Red Forest with a set of marked locations, an unchecked one among them. Seems the squad was pursuing someone, and that they were very close to finding them. There is also a lot of additional encrypted data; might be valuable."
attackers_pda_name,Sin Squad Leader's PDA
bad_psy_helmet_name,Uncalibrated psy-helmet
bandit,Bandit
bandit_exo_outfit_description,"%c[ui_gray_1]A stolen military exoskeleton customised by outlaws to attack well-guarded facilities and to plunder well-armed stalkers. More martially inclined aspiring Bandit Lords tend to favour this armour, using it as a stark and unquestionable symbol of their strength and authority over lesser criminals. After all, for one to keep wearing such a coveted suit among murderers and thieves, one must by necessity possess great strength and cunning.\n \n"
bandit_exo_outfit_name,Heisted exoskeleton
bandit_exolight_outfit_description,"The ""underwear"" of an exoskeleton, sometimes mistakenly known as the ""Radsuit"". This outfit provides almost all the protection one can expect from a full exoskeleton, but due to being stripped of its servos and batteries, it provides none of the strength enhancement. On the positive side, this means the suit is now easier to maintain and, unlike a full exoskeleton, does not prevent the wearer from sprinting. Both imposing and highly intimidating in appearance, this outfit is a favourite among the Zone's most powerful and pitiless outlaws.\n \n"
bandit_exolight_outfit_name,Looted exosuit
bandit_nbc_outfit_description,"%c[ui_gray_1]A well insulated but otherwise poorly CBRN suit with a kevlar vest. Before starting its service among the Bandits, it was likely reassembled from the tattered remains of some brutally murdered stalker. It comes standard with a GP-5 gas mask using a hose leading to a modern filter. Although clearly not restored with much care for the Zone's specific conditions, it's nonetheless a popular choice among crooks who appreciate efficient weight distribution systems.\n \n"
bandit_nbc_outfit_name,Looted NBC suit
bandit_novice_alt_outfit_description,"%c[ui_gray_1]Jackets like this first entered circulation among Bandits thanks to Quartermaster Morgan, a corrupt supplier who formerly belonged to the Duty faction. Offers protection comparable to a standard Military service outfit. Still not great protection in the Zone, especially not when fighting against enraged or vengeful Dutyers.\n \n"
bandit_novice_alt_outfit_name,Armoured leather jacket
bandit_novice_outfit_description,"%c[ui_gray_1]A black leather jacket commonly associated with the Zone's bandits and crooks. Mostly worn to intimidate rookies from other factions, it provides very little protection against anything more than a stiff breeze or the occasional flying vodka bottle.\n \n"
bandit_novice_outfit_name,Black leather jacket
bandit_ps5_outfit_description,"%c[ui_gray_1]Armour like this first entered circulation among Bandits thanks to Quartermaster Morgan, a corrupt supplier who formerly belonged to the Duty faction. Gives up some of its physical protection for greater comfort and defence against anomalies. These suits are a major sore point for the Duty faction, and getting them out of the hands of anarchists, criminals and murderers is an unspoken priority.\n \n"
bandit_ps5_outfit_name,Fenced PS5-M universal protection
bandit_scientific_dark_outfit_description,"%c[ui_gray_1]A SEVA-like suit made virtually from scratch by one of the Bandits' gifted craftsmen. Compared to the looted SEVAs that are brought in and restored, this patchwork outfit boasts excellent protection against thermal, chemical, radiological and psychic threats, but is otherwise pretty poor for a suit of its class. Still, it's stylish and comfy as all hell, allowing it to become something of a hit among the smooth criminals who can afford it.\n \n"
bandit_scientific_dark_outfit_name,Patchwork closed cycle apparatus
bandit_scientific_outfit_description,"%c[ui_gray_1]Bandits have never been terribly interested in the science and research of anomalous fields, but, nevertheless, they use protective suits such as these to organise ambushes and attacks on stalkers where they are not expected at all: in anomalous fields and radiation pockets. The suit has a closed breathing system and an external insulation coating, which provides good protection against all kinds of anomalous effects. Due to a lack of any protection from physical impacts, the suit provides very low protection from bullets or shrapnel.\n \n"
bandit_scientific_outfit_name,Looted SEVA suit
bandit_sun_outfit_description,"%c[ui_gray_1]A Zone-assembled suit, made by local craftsmen as a matter of survival. Its design seems to be modelled on that of a Special Tactical Suit, but bears an especially disturbing resemblance to a Monolith X-18 suit that has had its conventional NBC features stripped down in favour of greater insulation from thermal and electrical threats. Mostly used by Bandits in Dark Valley to clear out the poltergeists that occasionally escape from the local lab.\n \n"
bandit_sun_outfit_name,"""Sunset"" tactical suit"
banditmerc_outfit_description,"%c[ui_gray_1]A light combat suit obtained through shady means to help armour local Bandit gangs. Its design is based on the suit used by the special forces of Western armies. In a twist of dramatic irony, however, it appears whoever supplied these suits was ripping his customers off. This outfit's overall protection is extremely poor for the Zone's conditions and is significantly worse than the Light Combat suits used by the Zone's Mercenaries. Still, it is at least comfortable to wear, and arguably better than what Ukraine's conscripts get. Arguably.\n \n"
banditmerc_outfit_name,Fenced LC suit
bar_barmen_name,Barkeep
blackbox_mlr,Flight recorder
blackbox_mlr_descr,"A flight data recorder, or a ""black box"". Flight recorders are used to record the status of internal systems and crew conversations, and can provide vital information in the event of an accident. In the Zone, stalker and military personnel alike are interested in these devices."
bunker_a1,Bunker A1
chernobog_notes_desc,"""The Zone is a miracle. The Masters cleansed us. Soon, we thought, the Zone would cleanse the world. But no. Our small paradise was soon trespassed upon by the flawed people of a sinful world. And, in an act of unthinkable atrocity, the beast named Strelok crippled the valiant Monolith, and entered the Masters' chambers to slay their mortal forms. However, I shall not despair. I cannot let this miracle be consumed by the vice and filth of the unworthy. So we, Sin, must embark upon a quest to fulfil the Masters' wish. We shall wage war upon the violent to bring about eternal peace."""
chernobog_notes_name,Chernobog's notes
chimera_scan_device_desc,"A device designed to record nearby electromagnetic waves, this one has been specifically tuned to isolate the neural oscillations of a specific Chimera specimen."
chimera_scan_device_name,Brain wave scanner
cit_doctors_key_desc,A key with 'Hotel Polissya – Room 26' engraved on side.
cit_doctors_key_name,Doctor's key
cit_doctors_pda_desc,"'Just some notes about old men's conspiracy theories'.\n\nThere are rumours that the Agroprom Institute was used as a front for an unofficial lab in the years preceding the 2006 year accident. This lab hosted a number of very unusual experiments. The traders have dug up a lot of information about these laboratories. I met with the Barkeep, he says he sent Duty scouts to get into the underground vaults of the Dark Valley, called X-18, but they disappeared. There are another rumours regarding a 'psi-brain' mechanism. The whole neighbourhood in Yantar is under the influence of that piece of trash: it zombified everyone who came within range. There is another mechanism in the Red Forest radar underground, called lab X19, and that is what is likely to be the Brain Scorcher. There is evidence to suggest that the presence of the Brain Scorcher intentionally blocks the road to the North, but no one knows exactly what it is. The Barkeep believes that the Brain Scorcher is man-made, and these mechanisms are not always operating at full strength. He thinks there are periods when their power is lowered to cool down the apparatus. It's time to visit all the underground laboratories in the Zone and find out what kind of secrets they are hiding. Too bad, that I'm too old for this shit. I wish Strelok would be still around, but damn, he disappeared years ago."
