"""Og-7b""","""Og-7b"""
ammo_23_eco_descr,"A special cartridge designed for the needs of the scientific staff located in the Zone. Depending on the task, it is filled with different types of solutions. Requires very careful handling. How to use: very slowly put into the weapon.\n \n%c[d_purple] • %c[ui_gray_2] Highest pierced armour class: %c[ui_gray_1]none\n%c[d_purple] • %c[ui_gray_2] Tissue damage rating: %c[ui_gray_1]none\n \n%c[ui_gray_1]SPECIAL:\n \n%c[d_purple] • %c[ui_gray_2] Using a thin wolfram needle, it pierces the skin of the mutants to inject the solution."
ammo_23x75_barrikada,"""Barrikada"" 23x75mm"
ammo_23x75_barrikada_descr,A cartridge with a steel pointed bullet. It is used to forcibly stop vehicles by damaging them. Application range up to 100 meters. It is used for firing from the KS-23 carbine.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power: %c[ui_gray_1]BR5 (51) \n%c[ui_gray_2] - %c[ui_gray_2] Flesh damage power: %c[ui_gray_1]133
ammo_23x75_shrapnel,"""Shrapnel-25"" 23x75mm"
ammo_23x75_shrapnel_descr,"Cartridge with buckshot charge. Application range up to 25 meters. It is used for firing from the KS-23 carbine. Due to the fact that the barrel has rifling in the KS-23 carbine, the buckshot flies over a large area, which allows you to shoot offhand, practically without aiming.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power: %c[ui_gray_1]BR3 (6 x 6) \n%c[ui_gray_2] - %c[ui_gray_2] Flesh damage power: %c[ui_gray_1]285 (47.5 x 6)"
ammo_338_federal,.338 Federal
ammo_338_federal_descr,The .338 Federal is a rifle cartridge based on the .308 Winchester case necked up to .33 caliber. It was created by Federal Cartridge and Sako in 2006 and intended as a big game cartridge with reasonable recoil for lightweight rifles.\n \n%c[d_purple] • %c[ui_gray_2] Highest pierced armour class: %c[ui_gray_1]BR1 (8) \n%c[d_purple] • %c[ui_gray_2] Tissue damage rating: %c[ui_gray_1]606
ammo_9x21_sp10,9x21 mm SP10
ammo_9x21_sp10_descr,"Pistol cartridge with a bullet of increased penetration. Designed to destroy manpower protected by personal protective equipment. The nose part of the heat-strengthened steel core protrudes from the shell, due to which a high penetration effect of the bullet is achieved.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power: %c[ui_gray_1]BR3 (32) \n%c[ui_gray_2] - %c[ui_gray_2] Flesh damage power: %c[ui_gray_1]27"
ammo_vog_30,VOG-30 Grenade
ammo_vog_30_descr,"A VOG-30 fragmentation grenade is designed to destroy enemy manpower and fire weapons located in open areas. An improved version in comparison with analogues, developed in the 1980s, has a more powerful fragmentation effect, as well as autonomous sealing of the propellant charge in the cartridge.\n"
army,Military
army_nosorog_outfit_name,Military Stalker Nosorog
army_outfit_description,"A poor protective outfit contracted by government bureaucrats outsourcing to the lowest bidder. Typically issued to helicopter pilots, tank drivers, rear-echelon personnel, conscripts and enlisted servicemen.\n \n"
army_outfit_name,Military Service Outfit
attackers_pda_desc,This PDA used to belong to the squad leader of Sin. It contains a map of the Red Forest with a set of marked locations with an unchecked one among them. It seems the squad was pursuing someone and they were very close to finding them. There is also a lot of additional encrypted data that could be valuable.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Quest Item\n
attackers_pda_name,Sin Leader's PDA
bad_psy_helmet_name,Psy-helmet (Uncalibrated)
bandit,Bandit
bandit_exo_outfit_description,"A stolen military exoskeleton customized by outlaws to attack well-guarded facilities and to plunder well-armed stalkers. More martially inclined aspiring Bandit Lords tend to favor this armor, using it as a stark and unquestionable symbol of their strength and authority over lesser criminals.\n \n"
bandit_exo_outfit_name,Stolen Exoskeleton
bandit_exolight_outfit_description,"Also known as the ""Radsuit"", this outfit is essentially a heavy ballistic vest containing Class IV plates reinforced with steel with many of the attachment points needed for a rigid exoskeleton. However, with no powered exoskeleton to ease the load, this armor proves cumbersome to wear for extended periods of time. Both imposing and highly intimidating in appearance, this outfit is a favorite among the Zone's most powerful outlaws.\n \n"
bandit_exolight_outfit_name,Looted Exosuit
bandit_nbc_outfit_description,A 'Sunset' bandit suit with the vest switched out for a special pocketed load-bearing alternative. A solid suit for a scavenger on a budget.\n \n
bandit_nbc_outfit_name,Load-bearing 'Sunset' Tactical Suit
bandit_novice_alt_outfit_description,"Jackets like this first entered circulation among Bandits thanks to Quartermaster Morgan, a corrupt supplier who formerly belonged to the Duty faction. Offers protection comparable to a standard Military service outfit. An inadequate choice for the Zone's harsh conditions.\n \n"
bandit_novice_alt_outfit_name,Armored Leather Jacket
bandit_novice_outfit_description,"A black leather jacket commonly associated with the Zone's bandits and crooks. Mostly worn to intimidate rookies from other factions, it provides very little protection. An inadequate choice for the Zone's harsh conditions.\n \n"
bandit_novice_outfit_name,Black Leather Jacket
bandit_ps5_outfit_description,"Armor like this first entered circulation among Bandits thanks to Quartermaster Morgan, a corrupt supplier who formerly belonged to the Duty faction. It gives up some of its physical protection for greater comfort and defense against anomalies. These suits are a major sore point for the Duty faction, and getting them out of the hands of anarchists, criminals and murderers is an unspoken priority.\n \n"
bandit_ps5_outfit_name,Fenced PS5-M Universal Protection Suit
bandit_scientific_dark_outfit_description,"A SEVA-like suit made from scratch by one of the Bandits' gifted craftsmen. Compared to the looted SEVAs that are brought in and restored, this patchwork outfit boasts average protection against anomalies while retaining a surprisingly low weight. Additionally, it's rather stylish and comfy, allowing it to become a hit among the criminals who can afford it.\n \n"
bandit_scientific_dark_outfit_name,Patchwork Anomaly Suit
bandit_scientific_outfit_description,"Bandits have never been terribly interested in the science and research of anomalous fields, but nevertheless, need protective suits such as these to organize ambushes and attacks on stalkers within anomalous fields and radiation pockets.\n \n"
bandit_scientific_outfit_name,Looted SEVA Suit
bandit_sun_outfit_description,"A Zone-assembled suit, made by local craftsmen. Its design bears resemblance to a Monolith X-18 suit with its conventional NBC features stripped down in favor of greater insulation from thermal and electrical threats. Mostly used by Bandits in Dark Valley to clear out the poltergeists that occasionally escape from the local lab.\n \n"
bandit_sun_outfit_name,"""Sunset"" Tactical Suit"
banditmerc_outfit_description,"A light combat suit obtained to help armor local Bandit gangs. Its design is based on the suit used by the special forces of Western armies. In a twist of dramatic irony, it appears whoever supplied these suits were ripping off their customers as the build quality is significantly worse.\n \n"
banditmerc_outfit_name,Fenced LC Suit
bar_barmen_name,Barkeep
bar_case_desc,A special case with loot for the Bartender.
bar_case_name,Heavy briefcase
bar_petrenko_name,Colonel Petrenko
blackbox_mlr,Flight Recorder
blackbox_mlr_descr,"A flight data recorder, or ""black box"". Flight recorders are used to record the status of internal systems and crew conversations and can provide vital information in the event of an accident. In the Zone, stalker and military personnel alike are interested in these devices.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Quest Item\n"
chernobog_notes_desc,"""The Zone is a miracle. The Masters cleansed us. Soon, we thought, the Zone would cleanse the world. But no. Our small paradise was soon trespassed upon by the flawed people of a sinful world. And, in an act of unthinkable atrocity, the beast named Strelok crippled the valiant Monolith, and entered the Masters' chambers to slay their mortal forms. However, I shall not despair. I cannot let this miracle be consumed by the vice and filth of the unworthy. So we, Sin, must embark upon a quest to fulfil the Masters' wish. We shall wage war upon the violent to bring about eternal peace.""\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Quest Item\n"
chernobog_notes_name,Chernobog's Notes
chimera_scan_device_desc,A device designed to record nearby electromagnetic waves. This one has been specifically tuned to isolate the neural oscillations of a specific Chimera specimen.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Quest Item\n
chimera_scan_device_name,Brain Wave Scanner
cit_doctors_key_desc,A key with 'Hotel Polissya – Room 26' engraved on the side.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Quest Item\n
cit_doctors_key_name,Doctor's Key
cit_doctors_pda_desc,"Some notes about old men's conspiracy theories.\n \n There are rumors that the Agroprom Institute was used as a front for an unofficial lab in the years preceding the 2006 accident. This lab hosted a number of very unusual experiments. The traders have dug up a lot of information about these laboratories.\n I met with the Barkeep. He says he sent Duty scouts to get into the underground vaults of the Dark Valley, called X-18, but they disappeared. There are other rumors regarding a 'psi-brain' mechanism. The whole neighborhood in Yantar is under the influence of that device. It zombified everyone who came within range. There is another mechanism in the Red Forest radar underground, called lab X-19. That is likely to be the Brain Scorcher.\n There is evidence to suggest that the presence of the Brain Scorcher intentionally blocks the road to the North, but no one knows exactly what it is. The Barkeep believes that the Brain Scorcher is man-made, and these mechanisms are not always operating at full strength. He thinks there are periods when their power is lowered to cool down the apparatus. It's time to visit all the underground laboratories in the Zone and find out what kind of secrets they are hiding. I'm too old for this shit. I wish Strelok was still around...\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Quest Item\n"
cit_doctors_pda_name,Doctor's Notes
cit_killers_merc_trader_stalker_name,Dushman
contact_lost_pda_desc,This PDA used to belong to the leader of the scout team. He had managed to record some information about the enemy forces before his untimely demise.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Quest Item\n
contact_lost_pda_name,Scout Leader's PDA
crazy_stalker_flash_desc,The information is encrypted.
crazy_stalker_flash_name,Flash drive of the madman.
cs_anom_pribor_desc,"Special device for studying anomalous fields, belonging to the group Clear Sky."
cs_anom_pribor_name,Anomalous activity scanner
cs_deshefrator_desc,A device used by the Outcasts of the Monolith to listen in on the fanatics' conversations.
cs_deshefrator_name,Decoder
cs_exo_outfit_description,"An experimental version of the army exoskeleton smuggled into the Zone from Ukrainian factories before being refurbished by Clear Sky technicians. Generally, suits like these are held in reserve, to be deployed only in times of true crisis. That said, especially trusted comrades and associates of the faction may eventually receive permission to acquire such a suit for their own personal uses, although not without great cost.\n \n"
cs_exo_outfit_name,CS-5 Exoskeleton
cs_exolight_outfit_description,"Also known as the ""Radsuit"", this outfit is essentially a heavy ballistic vest containing Class IV plates reinforced with steel with many of the attachment points needed for a rigid exoskeleton. However, with no powered exoskeleton to ease the load, this armor proves cumbersome to wear for extended periods of time. These outfits are smuggled in from Ukrainian factories near the borders of the Zone.\n \n"
cs_exolight_outfit_name,CS-5 Exosuit
cs_informer_pda_desc,Encrypted information related to the Clear Sky faction is stored in this PDA.
cs_informer_pda_name,Crutch's PDA
cs_nbc_outfit_description,A CS-2b stalker suit with the vest switched out for a special pocketed load-bearing alternative. A solid suit for a scavenger on a budget.\n \n
cs_nbc_outfit_name,CS-2t Suit
cs_scientific_outfit_description,"An unofficial version of the SEVA scientific suit, fresh off the smuggling route. Typically used by groups of the Clear Sky faction.\n \n"
cs_scientific_outfit_good_description,"An unofficial version of the SEVA scientific suit that has been extensively improved by Novikov, Clear Sky's resident technician. Extremely comfortable to move around in, making it a high-demand suit among some factions.\n \n"
cs_scientific_outfit_good_name,CS-4a Pathfinder
cs_scientific_outfit_name,CS-4a SEVA Suit
cs_stalker_outfit_description,"Unlike other suits in the CS-1, 2 and 3 series, this body armor was only created after the faction's massive losses at the Chernobyl NPP. It is widely considered to be the first proper successor to the CS-1 suit as it focuses on keeping the wearer safe from anomalous environments over armoring them for battle.\n \n"
cs_stalker_outfit_name,CS-2b Body Armor
cs_stalker_proto_exo_outfit_description,"A set of CS-2b body armor that has been specially modified to fit with the servos and batteries of an exoskeleton, allowing the wearer to carry significantly more equipment than they could under any other circumstances. Compared to a full exoskeleton, it provides less protection but is also considerably lighter.\n \n"
cs_stalker_proto_exo_outfit_name,CS-2b Exoskeleton
csky,Clear Sky
csky_heavy_outfit_description,"Formerly the standard outfit issued to Clear Sky assault squads, after the faction’s infamous failure against the NPP in 2011, this armor serves as a reminder that even an excellent protective bodysuit cannot guarantee safety on the wrong side of the perimeter.\n \n"
csky_heavy_outfit_name,CS-3b Body Armor
csky_light_novice_outfit_description,A light suit worn by Clear Sky's novice researchers. It provides more than adequate protection from the anomalous phenomena found within the Swamps.\n \n
csky_light_novice_outfit_name,CS-1 Body Armor
csky_light_outfit_description,An upgrade to the CS-1 bodysuit intended for conducting rapid search operations in areas of low risk.\n \n
csky_light_outfit_name,CS-2a Body Armor
csky_medium_outfit_description,"A heavier but still comfortable outfit worn by members of Clear Sky that provides more than adequate protection, especially in combat.\n \n"
csky_medium_outfit_name,CS-3a Body Armor
csky_novice_outfit_description,"A soft blue leather anorak worn over a turtleneck sweater, tucked into jeans and hiking boots. These simple suits are assembled in large quantities by Clear Sky's tailors for use within the faction. An inadequate choice for the Zone's harsh conditions.\n \n"
csky_novice_outfit_name,Clear Sky Leather Jacket
decryption_radio_desc,This unassuming military-grade radio can intercept and decrypt nearby transmissions.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Quest Item\n
decryption_radio_name,Military Radio
default,default
dolg,Duty
dolg_exo_outfit_description,"Excellent high-tech armor consisting of a steel-reinforced Kevlar jumpsuit and a tactical vest with Class IV inserts, all carried by powered limbs and servomotors. Domestically developed by one of the research institutes, specifically for the Duty faction. It is slowly being phased out in favor of cheaper, more practical suits, and the few Exosuits in active service tend to be in the hands of Duty's oldest veterans.\n \n"
dolg_exo_outfit_name,PSZ-10d Exoskeleton
dolg_exolight_outfit_description,"Also known as the ""Radsuit"", this outfit is essentially a heavy ballistic vest containing Class IV plates reinforced with steel with many of the attachment points needed for a rigid exoskeleton. However, with no powered exoskeleton to ease the load, this armor proves cumbersome to wear for extended periods of time. This suit is typically found in the hands of elite Duty warriors, especially those assigned to guard VIPs or launch exceedingly dangerous raids on enemy stalkers.\n \n"
dolg_exolight_outfit_name,PSZ-10d Duty Battlesuit
dolg_heavy_outfit_description,"Developed by defence research institutes in Kiev, the first iteration of this Duty bodysuit began as a simple old set of Spetsnaz PSZ-9 body armor, modified for the Zone. These days, this armor's latest design is capable of stopping a rifle bullet and boasts great protection against the Zone's myriad horrors. It is uncommon for armor as prized as this to be issued to any Duty member who hasn't proven themselves in some significant manner.\n \n"
dolg_heavy_outfit_name,PSZ-9d Body Armor
dolg_heavy_proto_exo_outfit_description,"A PSZ-9d armored bodysuit, specially designed to be fitted with the servos and batteries of an exoskeleton, allowing the wearer to carry significantly more equipment than they could under any other circumstances. Compared to a full exoskeleton, it sacrifices raw ballistic protection for greater functionality in anomalous fields.\n \n"
